mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampling__kw_args,param_preprocessor__texttr__text__transformer__use_idf,param_preprocessor__texttr__text__transformer__tokenizer,param_preprocessor__texttr__text__transformer__preprocessor,param_preprocessor__texttr__text__transformer__norm,param_preprocessor__texttr__text__transformer__ngram_range,param_preprocessor__texttr__text__transformer__min_df,param_preprocessor__texttr__text__transformer__max_df,param_preprocessor__texttr__text__transformer,param_preprocessor__sentimenttr__scaler__scaler__n_bins,param_preprocessor__sentimenttr__scaler__scaler,param_preprocessor__lengthtr__scaler__scaler,param_featsel__selector__score_func,param_featsel__selector__percentile,param_featsel__selector,param_clf__estimator__penalty,param_clf__estimator__max_iter,param_clf__estimator__loss,param_clf__estimator__class_weight,param_clf__estimator,param_clf__estimator__alpha,param_clf__estimator__max_features,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Balanced Accuracy,split1_test_Balanced Accuracy,split2_test_Balanced Accuracy,split3_test_Balanced Accuracy,split4_test_Balanced Accuracy,mean_test_Balanced Accuracy,std_test_Balanced Accuracy,rank_test_Balanced Accuracy,split0_test_Matthews Correlation Coefficient,split1_test_Matthews Correlation Coefficient,split2_test_Matthews Correlation Coefficient,split3_test_Matthews Correlation Coefficient,split4_test_Matthews Correlation Coefficient,mean_test_Matthews Correlation Coefficient,std_test_Matthews Correlation Coefficient,rank_test_Matthews Correlation Coefficient,split0_test_Class Balance Accuracy,split1_test_Class Balance Accuracy,split2_test_Class Balance Accuracy,split3_test_Class Balance Accuracy,split4_test_Class Balance Accuracy,mean_test_Class Balance Accuracy,std_test_Class Balance Accuracy,rank_test_Class Balance Accuracy,learner
11.140498161315918,0.4378664761822691,1.733266544342041,0.07464331967284898,{'up_balancing_counts': 300},True,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>,<function text_preprocessor at 0x7fd82281c550>,l2,"(1, 3)",1,0.7,"TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>)",8,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,70,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",elasticnet,10000,hinge,,"SGDClassifier(max_iter=10000, penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': True, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 1, 'preprocessor__texttr__text__transformer__max_df': 0.7, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 8, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 70, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': None, 'clf__estimator': SGDClassifier(max_iter=10000, penalty='elasticnet')}",0.7246879334257975,0.7087378640776699,0.7002081887578071,0.7279666897987509,0.7231089521165857,0.7169419256353222,0.010648031302523366,1,0.6077993144358047,0.5657191237539021,0.561753760584323,0.6404428706966657,0.5734644829293752,0.5898359104800142,0.03007323889723661,6,0.5690944927508912,0.5505702234119143,0.547206674822073,0.5907345170743368,0.5727805512785634,0.5660772918675557,0.01586559360733027,1,0.5425295998075205,0.5438064502119927,0.5184376604508384,0.6203976371560951,0.5532056862354396,0.5556754067723773,0.03433773652141466,1,Linear SVM
15.410967159271241,0.907000680205887,2.045930814743042,0.09290167012888045,{'up_balancing_counts': 800},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd83763afa0>,<function text_preprocessor at 0x7fd82281c550>,l2,"(1, 3)",1,0.95,TfidfVectorizer(),4,KBinsDiscretizer(strategy='kmeans'),"KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,85,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",,,,,PassiveAggressiveClassifier(),,,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd83763afa0>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 1, 'preprocessor__texttr__text__transformer__max_df': 0.95, 'preprocessor__texttr__text__transformer': TfidfVectorizer(), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 85, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator': PassiveAggressiveClassifier()}",0.7108183079056866,0.7122052704576977,0.6925746009715475,0.7043719639139486,0.7050659264399722,0.7050072139377705,0.006936248059096386,4,0.5690825007259548,0.5643834503153732,0.5865298954423437,0.6211085885967289,0.5682184857404571,0.5818645841641715,0.02105727766391308,7,0.5475917125593407,0.5558249232864634,0.5365294014126242,0.5710189924204614,0.5490231821430555,0.5519976423643891,0.011348884935616211,3,0.5494608238343393,0.5281911190006012,0.5478133223991872,0.590047822926639,0.5541469672796868,0.5539320110880908,0.02012173681922779,2,PassiveAggressiveClassifier
11.754484939575196,0.2080130974216142,1.8910686016082763,0.10856807438253793,{'up_balancing_counts': 300},True,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>,<function text_preprocessor at 0x7fd82281c550>,l2,"(1, 3)",1,0.95,"TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>)",4,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,85,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",l2,10000,log,balanced,"SGDClassifier(max_iter=10000, penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': True, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 1, 'preprocessor__texttr__text__transformer__max_df': 0.95, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 85, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator__penalty': 'l2', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(max_iter=10000, penalty='elasticnet')}",0.6983356449375867,0.6650485436893204,0.6474670367800138,0.6981263011797363,0.7064538514920194,0.6830862756157352,0.022798592870172045,6,0.6291955734086654,0.6138371409385127,0.6520313961812361,0.6968616156139875,0.5981555559947737,0.6380162564274351,0.03438171011988664,2,0.5643286063984828,0.5325651632743067,0.5114440951994524,0.5636168601537757,0.5617035042710842,0.5467316458594202,0.021282953209987854,6,0.5481739663555851,0.515819061773764,0.5043806488168934,0.5667120103173234,0.565445141265248,0.5401061657057628,0.025617181857513438,3,Logistic
14.417929315567017,0.3100360717112144,1.794072151184082,0.03620673617823287,{'up_balancing_counts': 800},True,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>,<function text_preprocessor at 0x7fd82281c550>,l2,"(1, 3)",1,0.95,"TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>)",4,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,70,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",elasticnet,10000,hinge,,"SGDClassifier(max_iter=10000, penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': True, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 1, 'preprocessor__texttr__text__transformer__max_df': 0.95, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 70, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': None, 'clf__estimator': SGDClassifier(max_iter=10000, penalty='elasticnet')}",0.7246879334257975,0.7004160887656034,0.6911866759195003,0.7203331020124913,0.7244968771686329,0.7122241354584051,0.013811056860238253,2,0.6201207445009673,0.6135101438614383,0.644359719523375,0.6514647149182252,0.5670336680741141,0.619297798175624,0.0297607927070122,3,0.5806062033275725,0.5438595471969232,0.5410553437470746,0.5833450540053389,0.5728051358088727,0.5643342568171564,0.01821572931077778,2,0.5303234627351333,0.5092738887822443,0.5166300438671598,0.567868946591048,0.5398296725242244,0.532785202899962,0.020495486543262276,4,Linear SVM
10.012371969223022,0.22962919932470818,1.787364673614502,0.04754663453895253,{'up_balancing_counts': 300},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>,<function text_preprocessor at 0x7fd82281c550>,l2,"(1, 3)",3,0.7,"TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>)",4,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,85,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",l2,10000,hinge,balanced,"SGDClassifier(max_iter=10000, penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 3, 'preprocessor__texttr__text__transformer__max_df': 0.7, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 85, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator__penalty': 'l2', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(max_iter=10000, penalty='elasticnet')}",0.7128987517337032,0.6803051317614425,0.6571825121443442,0.6759195003469812,0.6807772380291465,0.6814166268031234,0.017945913974753577,8,0.646812813609471,0.5761458713559793,0.6236912060786077,0.6370570163549291,0.5638637011190089,0.6095141217035993,0.03331124199381025,4,0.5768844627520431,0.5343425280321255,0.5276495059027985,0.5503499578393477,0.5483134456343659,0.5475079800321361,0.016966976576846027,5,0.5858192707390671,0.5224611586159158,0.48905732728475976,0.550041604621759,0.48485401173224724,0.5264466745987497,0.038014794829839785,5,Linear SVM
12.540762615203857,0.2194521348233954,2.019656801223755,0.16031728701184383,{'up_balancing_counts': 300},True,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1d190>,<function text_preprocessor at 0x7fd82281c550>,l2,"(1, 3)",3,0.95,TfidfVectorizer(),8,KBinsDiscretizer(strategy='kmeans'),"KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,70,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",,,,,RidgeClassifier(),1.0,,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': True, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1d190>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 3, 'preprocessor__texttr__text__transformer__max_df': 0.95, 'preprocessor__texttr__text__transformer': TfidfVectorizer(), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 8, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 70, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator__class_weight': None, 'clf__estimator__alpha': 1.0, 'clf__estimator': RidgeClassifier()}",0.731622746185853,0.7108183079056866,0.6981263011797363,0.710617626648161,0.6974323386537127,0.7097234641146299,0.012386627612329814,3,0.5605096321948689,0.5112755570230556,0.555045892822566,0.549009442486672,0.5087873728204301,0.5369255794695185,0.022272204063868158,16,0.5774435064922716,0.5458140028034288,0.5401252537616158,0.557125391893072,0.5280605213982171,0.549713735269721,0.016732491911621978,4,0.5349619755334682,0.4830538405749355,0.5280562311375792,0.5234212071925544,0.488887477306008,0.5116761463489091,0.021387114332154008,6,RidgeClassifier
13.29723048210144,0.3542799612283461,1.668787908554077,0.04204666779648992,{'up_balancing_counts': 800},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>,<function text_preprocessor at 0x7fd82281c550>,l2,"(1, 3)",1,0.95,"TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>)",4,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,70,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",l2,10000,log,balanced,"SGDClassifier(max_iter=10000, penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 1, 'preprocessor__texttr__text__transformer__max_df': 0.95, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 70, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator__penalty': 'l2', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(max_iter=10000, penalty='elasticnet')}",0.6761442441054092,0.6900138696255201,0.6065232477446217,0.6634281748785565,0.6773074253990284,0.6626833923506272,0.02931391616219075,15,0.6464477330494043,0.6279693910153707,0.6148936250714329,0.7160510978584982,0.5979529050132251,0.6406629504015862,0.04090518070417519,1,0.5398273591740802,0.5388705183773149,0.461898318496151,0.5383440593338474,0.5359245359557574,0.5229729582674303,0.030564453154511995,8,0.5021978570756966,0.5217286997078732,0.4396618697209753,0.5266684217111162,0.5253101467253589,0.503113398988204,0.03292718909901376,7,Logistic
10.973003435134888,0.4908979742319213,1.8391083240509034,0.043434358325906364,{'up_balancing_counts': 300},True,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd83763a2b0>,<function text_preprocessor at 0x7fd82281c550>,l2,"(1, 3)",3,0.95,TfidfVectorizer(),8,KBinsDiscretizer(strategy='kmeans'),"KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,100,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",,,,,ComplementNB(),0.1,,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': True, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd83763a2b0>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 3, 'preprocessor__texttr__text__transformer__max_df': 0.95, 'preprocessor__texttr__text__transformer': TfidfVectorizer(), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 8, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 100, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator__alpha': 0.1, 'clf__estimator': ComplementNB()}",0.7052704576976422,0.6823855755894591,0.6419153365718251,0.666204024982651,0.6460791117279667,0.6683709013139089,0.02349257115842178,10,0.6124108868120011,0.5673388350650763,0.5715301487698072,0.5785960513237554,0.5263620061537754,0.5712475856248831,0.027489964460055877,9,0.5570977134748771,0.5278761977523245,0.4879938997314755,0.5108649018484784,0.47470395167904794,0.5117073328972407,0.02916849555202555,9,0.5254221567329389,0.5076281655255442,0.46004813451798643,0.5120236372985734,0.4723747684953423,0.49549937251407705,0.02492817501731914,8,ComplementNB
13.809503602981568,0.32771935059612706,1.7805671691894531,0.11040723394185599,{'up_balancing_counts': 800},True,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>,<function text_preprocessor at 0x7fd82281c550>,l2,"(2, 3)",1,0.7,"TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>)",4,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,85,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",elasticnet,10000,hinge,balanced,"SGDClassifier(max_iter=10000, penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': True, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (2, 3), 'preprocessor__texttr__text__transformer__min_df': 1, 'preprocessor__texttr__text__transformer__max_df': 0.7, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.7, ngram_range=(1, 3),
                preprocessor=<function text_preprocessor at 0x7fd82281c550>,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1dca0>), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 85, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(max_iter=10000, penalty='elasticnet')}",0.6615811373092927,0.6310679611650486,0.6023594725884802,0.6509368494101319,0.6467730742539903,0.6385436989453888,0.020577761079333467,28,0.5812906579480396,0.5528550769462255,0.5930898187869211,0.6026667118460287,0.5303975243204292,0.5720599579695288,0.026716362340834045,8,0.49430900365758107,0.45914351386916286,0.4391428918484484,0.4901517614344448,0.48454562836953385,0.4734585598358342,0.02106567201061973,17,0.5028576716803864,0.4795104568176097,0.44815232179975817,0.5310681511661903,0.4898603231179857,0.49028978491638603,0.027249848004414417,9,Linear SVM
10.204667949676514,0.08099930504328415,1.7407958030700683,0.08488206751323794,{'up_balancing_counts': 300},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1d6a0>,<function text_preprocessor at 0x7fd82281c550>,l2,"(1, 3)",3,0.7,TfidfVectorizer(),4,KBinsDiscretizer(strategy='kmeans'),"KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7fd822a885e0>,100,"SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>)",,,,,MultinomialNB(),0.1,,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7fd810c1d6a0>, 'preprocessor__texttr__text__transformer__preprocessor': <function text_preprocessor at 0x7fd82281c550>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 3, 'preprocessor__texttr__text__transformer__max_df': 0.7, 'preprocessor__texttr__text__transformer': TfidfVectorizer(), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7fd822a885e0>, 'featsel__selector__percentile': 100, 'featsel__selector': SelectPercentile(percentile=70, score_func=<function chi2 at 0x7fd822a885e0>), 'clf__estimator__alpha': 0.1, 'clf__estimator': MultinomialNB()}",0.687239944521498,0.6553398058252428,0.6398334489937544,0.6648160999306038,0.6613462873004857,0.6617151173143169,0.015366983684483406,16,0.5615739834542063,0.525340473928191,0.5592934791325291,0.5770070931598446,0.5048952794458528,0.5456220618241246,0.026443922769984505,14,0.5341408818986279,0.49694399817521173,0.48223597699687604,0.5138777211667632,0.5030330999002353,0.5060463356275428,0.01737526658447259,11,0.5119819376406598,0.4626287804310828,0.5026349269128196,0.5310589173634714,0.4370865437490695,0.4890782212194207,0.034273753188403235,10,MultinomialNB
