mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampling__kw_args,param_preprocessor__texttr__text__transformer__use_idf,param_preprocessor__texttr__text__transformer__tokenizer,param_preprocessor__texttr__text__transformer__norm,param_preprocessor__texttr__text__transformer__ngram_range,param_preprocessor__texttr__text__transformer__min_df,param_preprocessor__texttr__text__transformer__max_df,param_preprocessor__texttr__text__transformer,param_preprocessor__sentimenttr__scaler__scaler__n_bins,param_preprocessor__sentimenttr__scaler__scaler,param_preprocessor__lengthtr__scaler__scaler,param_featsel__selector__score_func,param_featsel__selector__percentile,param_featsel__selector,param_clf__estimator__penalty,param_clf__estimator__max_iter,param_clf__estimator__loss,param_clf__estimator__class_weight,param_clf__estimator,param_clf__estimator__alpha,param_clf__estimator__max_features,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Balanced Accuracy,split1_test_Balanced Accuracy,split2_test_Balanced Accuracy,split3_test_Balanced Accuracy,split4_test_Balanced Accuracy,mean_test_Balanced Accuracy,std_test_Balanced Accuracy,rank_test_Balanced Accuracy,split0_test_Matthews Correlation Coefficient,split1_test_Matthews Correlation Coefficient,split2_test_Matthews Correlation Coefficient,split3_test_Matthews Correlation Coefficient,split4_test_Matthews Correlation Coefficient,mean_test_Matthews Correlation Coefficient,std_test_Matthews Correlation Coefficient,rank_test_Matthews Correlation Coefficient,split0_test_Class Balance Accuracy,split1_test_Class Balance Accuracy,split2_test_Class Balance Accuracy,split3_test_Class Balance Accuracy,split4_test_Class Balance Accuracy,mean_test_Class Balance Accuracy,std_test_Class Balance Accuracy,rank_test_Class Balance Accuracy,learner
3.0985764026641847,0.1489632256113375,0.21497087478637694,0.017932135818450008,{'up_balancing_counts': 800},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,None,"(1, 2)",2,0.85,"TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False)",8,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,100,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",elasticnet,10000,log,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>, 'preprocessor__texttr__text__transformer__norm': None, 'preprocessor__texttr__text__transformer__ngram_range': (1, 2), 'preprocessor__texttr__text__transformer__min_df': 2, 'preprocessor__texttr__text__transformer__max_df': 0.85, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 8, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 100, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.502906976744186,0.5414244186046512,0.5188953488372093,0.5258181818181819,0.512,0.5202089852008458,0.013038637017427352,7,0.415881810312094,0.41172448098442727,0.42164566055561803,0.4294833969968406,0.4236276993518795,0.42047260964017186,0.006166524495603568,2,0.3718679949190222,0.41135117143849065,0.3855194009230866,0.4078558117665878,0.3994447595710585,0.39520782772364915,0.014677493296495368,3,0.35971468933128165,0.35924479689391164,0.34414994372454266,0.3678690126363311,0.36078850477758473,0.3583533894727304,0.007757093351980893,1,Logistic
3.247736930847168,0.05022699546130686,0.24454245567321778,0.01877413446696587,{'up_balancing_counts': 800},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,None,"(1, 3)",2,0.9,"TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False)",8,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,90,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",l2,10000,log,None,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>, 'preprocessor__texttr__text__transformer__norm': None, 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 2, 'preprocessor__texttr__text__transformer__max_df': 0.9, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 8, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 90, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__penalty': 'l2', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': None, 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.5268895348837209,0.5428779069767442,0.5094476744186046,0.5381818181818182,0.5258181818181819,0.528643023255814,0.011602899558211754,4,0.3831327491112601,0.3973109879435741,0.39410346769164645,0.42237887736352625,0.41372045119902573,0.40212930666180646,0.014091836150788042,8,0.39230589291657325,0.4051104838821647,0.3694461770765114,0.4146826875161224,0.40576143678161514,0.3974613356345974,0.015718802799480753,2,0.3388510840481816,0.36148136104914347,0.342324160083207,0.3938682804684114,0.3521865841438385,0.3577422939585564,0.019720700289997454,2,Logistic
572.9212134361267,4.688367243132166,0.7586584568023682,0.015527447814698586,{'up_balancing_counts': 300},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>,l2,"(1, 2)",1,0.95,TfidfVectorizer(),8,KBinsDiscretizer(strategy='kmeans'),"KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,90,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",,,,nan,RandomForestClassifier(),,0.666,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 2), 'preprocessor__texttr__text__transformer__min_df': 1, 'preprocessor__texttr__text__transformer__max_df': 0.95, 'preprocessor__texttr__text__transformer': TfidfVectorizer(), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 8, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 90, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__max_features': 0.666, 'clf__estimator': RandomForestClassifier()}",0.5159883720930233,0.5334302325581395,0.528343023255814,0.5418181818181819,0.528,0.5295159619450317,0.00840637545237636,3,0.35971502028612173,0.39480610250084575,0.4007456303790254,0.4025760462956328,0.3739568875411212,0.3863599374005494,0.016763265248273217,11,0.36852773275461864,0.39071798179890727,0.3907443750657833,0.4115609176436315,0.39461605869877275,0.39123341319234267,0.01371643160439296,5,0.3374021881728599,0.36261550488195976,0.36362761222273227,0.37276884483194855,0.34523005455552663,0.35632884093300543,0.012995916111610769,3,RandomForestClassifier
406.15510458946227,5.456596779790427,0.7160536289215088,0.022304507101993994,{'up_balancing_counts': 300},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>,l2,"(1, 2)",2,0.9,TfidfVectorizer(),8,KBinsDiscretizer(strategy='kmeans'),"KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,80,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",,,,nan,RandomForestClassifier(),,0.666,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 2), 'preprocessor__texttr__text__transformer__min_df': 2, 'preprocessor__texttr__text__transformer__max_df': 0.9, 'preprocessor__texttr__text__transformer': TfidfVectorizer(), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 8, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 80, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__max_features': 0.666, 'clf__estimator': RandomForestClassifier()}",0.5145348837209303,0.5348837209302325,0.5247093023255814,0.5243636363636364,0.5287272727272727,0.5254437632135307,0.006642348907003014,5,0.36555841869833144,0.4028371527917847,0.4010405026688166,0.3757389224628396,0.37659328359958916,0.3843536560442723,0.014884814169722638,13,0.36605314734313393,0.39155709639069497,0.3861095762077538,0.38694064385945287,0.39510059781847107,0.3851522123239014,0.010088431294910707,9,0.34399542769709746,0.36835673502595817,0.36669387455763003,0.3517776579234181,0.3500373096329307,0.3561722009674069,0.009637335657649562,4,RandomForestClassifier
726.0617881298065,15.380203418820404,0.7911794185638428,0.027248891714772665,{'up_balancing_counts': 800},True,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>,l2,"(1, 3)",3,0.95,TfidfVectorizer(),8,KBinsDiscretizer(strategy='kmeans'),"KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,100,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",,,,nan,RandomForestClassifier(),,0.666,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': True, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 3, 'preprocessor__texttr__text__transformer__max_df': 0.95, 'preprocessor__texttr__text__transformer': TfidfVectorizer(), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 8, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 100, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__max_features': 0.666, 'clf__estimator': RandomForestClassifier()}",0.498546511627907,0.53125,0.5079941860465116,0.5032727272727273,0.517090909090909,0.511630866807611,0.011567253285611812,13,0.3550810696948524,0.3873416016891538,0.3777126595983373,0.4165771510331631,0.38095079209791827,0.383532654822685,0.019781192390061625,14,0.34746768850424836,0.38402387016221373,0.36555660028418185,0.37407665103610177,0.3793153110392237,0.37008802420519393,0.01286447168621297,15,0.33442469560902216,0.36315567888997247,0.3445328989102035,0.34574329904431056,0.3446521842407744,0.3465017513388566,0.009285269045090364,5,RandomForestClassifier
2.729557991027832,0.051499381185854086,0.2515407562255859,0.01313633009489725,{'up_balancing_counts': 300},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,None,"(1, 3)",3,0.85,"TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False)",4,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,80,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",elasticnet,10000,log,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>, 'preprocessor__texttr__text__transformer__norm': None, 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 3, 'preprocessor__texttr__text__transformer__max_df': 0.85, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 80, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.5079941860465116,0.5370639534883721,0.5138081395348837,0.5229090909090909,0.5112727272727273,0.5186096194503171,0.010474917872398277,8,0.38161806497011286,0.36137752573751203,0.38984823898148224,0.3803385166364131,0.3807118994303413,0.37877884915117227,0.00937622354975611,16,0.36617986141951264,0.3934532783251013,0.38136938925502367,0.39545016687271994,0.3801676158795796,0.3833240623503874,0.010557944439519976,11,0.35587992660964207,0.3341391564461028,0.3528937293548495,0.3310107274251343,0.34722581176650447,0.3442298703204466,0.009963234168062034,6,Logistic
3.438058853149414,0.11872307305440857,0.24447927474975586,0.02395873276294133,{'up_balancing_counts': 800},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,None,"(1, 3)",3,0.85,"TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False)",4,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,80,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",l2,10000,log,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>, 'preprocessor__texttr__text__transformer__norm': None, 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 3, 'preprocessor__texttr__text__transformer__max_df': 0.85, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 80, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__penalty': 'l2', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.5,0.5290697674418605,0.49781976744186046,0.5047272727272727,0.5061818181818182,0.5075597251585624,0.01117693655916052,16,0.38063821792182395,0.36261249408498125,0.3794439228860464,0.3889372007252289,0.37154960626298683,0.3766362883762135,0.00891910127188623,17,0.3725923781565079,0.3815983583884051,0.3616368312970824,0.3757422978966613,0.3718983212692779,0.3726936374015869,0.006503600988451564,13,0.31875709974798394,0.32319653938740023,0.32656986546711303,0.3264160302672636,0.3337097821895011,0.32572986341185234,0.0048967886584823745,7,Logistic
1259.433693408966,28.33456214057136,0.8413363933563233,0.028371224335048368,{'up_balancing_counts': 800},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>,l2,"(1, 3)",1,0.9,TfidfVectorizer(),4,KBinsDiscretizer(strategy='kmeans'),"KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,90,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",,,,nan,RandomForestClassifier(),,0.666,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 1, 'preprocessor__texttr__text__transformer__max_df': 0.9, 'preprocessor__texttr__text__transformer': TfidfVectorizer(), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 90, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__max_features': 0.666, 'clf__estimator': RandomForestClassifier()}",0.4992732558139535,0.5145348837209303,0.4941860465116279,0.5149090909090909,0.5229090909090909,0.5091624735729386,0.010704633437912744,15,0.37909669479702296,0.3638716323396215,0.3614831329932679,0.39882108370248276,0.4188320132837231,0.38442091142322365,0.021763504891290995,12,0.35355919314600054,0.3698269755591928,0.3457264889934578,0.37920677669944364,0.39425097770389894,0.36851408242039874,0.017443441779499472,16,0.3208346628596415,0.3204082934066545,0.3060425450302873,0.33047962400302744,0.35019596498330136,0.3255922180565824,0.014566593434173257,8,RandomForestClassifier
2.6956530570983888,0.0740026883330932,0.25096774101257324,0.022888766198392606,{'up_balancing_counts': 300},True,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,l2,"(1, 3)",2,0.85,"TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False)",4,"KBinsDiscretizer(n_bins=8, strategy='kmeans')","KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,80,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",elasticnet,10000,log,None,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,,"{'sampling__kw_args': {'up_balancing_counts': 300}, 'preprocessor__texttr__text__transformer__use_idf': True, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 3), 'preprocessor__texttr__text__transformer__min_df': 2, 'preprocessor__texttr__text__transformer__max_df': 0.85, 'preprocessor__texttr__text__transformer': TfidfVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2), norm=None,
                tokenizer=<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2be53db100>,
                use_idf=False), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(n_bins=8, strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 80, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__max_iter': 10000, 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': None, 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.5545058139534884,0.5646802325581395,0.5392441860465116,0.5258181818181819,0.5403636363636364,0.5449224101479915,0.013417968268938565,1,0.37140019378731903,0.36706971408732575,0.38433750903806413,0.4052774147214862,0.3683969383091372,0.37929635398866646,0.014360125991035755,15,0.40360339155744607,0.4275501964303188,0.39472549336374324,0.41080640530003876,0.4020039888605758,0.40773789510242453,0.011146635708613873,1,0.3251661446345013,0.31817086131163297,0.30066250878506884,0.34583557136699183,0.3036146633203475,0.31868994988370847,0.01631777077080031,9,Logistic
61.67749757766724,1.525824710208822,0.9653675556182861,0.04795654455098467,{'up_balancing_counts': 800},False,<pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>,l2,"(1, 2)",2,0.95,TfidfVectorizer(),4,KBinsDiscretizer(strategy='kmeans'),"KBinsDiscretizer(n_bins=3, strategy='kmeans')",<function chi2 at 0x7f2bf741d8b0>,100,"SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>)",,,,nan,RandomForestClassifier(),,sqrt,"{'sampling__kw_args': {'up_balancing_counts': 800}, 'preprocessor__texttr__text__transformer__use_idf': False, 'preprocessor__texttr__text__transformer__tokenizer': <pxtextmining.helpers.tokenization.LemmaTokenizer object at 0x7f2ba7fcde20>, 'preprocessor__texttr__text__transformer__norm': 'l2', 'preprocessor__texttr__text__transformer__ngram_range': (1, 2), 'preprocessor__texttr__text__transformer__min_df': 2, 'preprocessor__texttr__text__transformer__max_df': 0.95, 'preprocessor__texttr__text__transformer': TfidfVectorizer(), 'preprocessor__sentimenttr__scaler__scaler__n_bins': 4, 'preprocessor__sentimenttr__scaler__scaler': KBinsDiscretizer(strategy='kmeans'), 'preprocessor__lengthtr__scaler__scaler': KBinsDiscretizer(n_bins=3, strategy='kmeans'), 'featsel__selector__score_func': <function chi2 at 0x7f2bf741d8b0>, 'featsel__selector__percentile': 100, 'featsel__selector': SelectPercentile(percentile=100, score_func=<function chi2 at 0x7f2bf741d8b0>), 'clf__estimator__max_features': 'sqrt', 'clf__estimator': RandomForestClassifier()}",0.5290697674418605,0.5370639534883721,0.5319767441860465,0.5396363636363637,0.5272727272727272,0.533003911205074,0.004687267798973904,2,0.34889632657585085,0.3470694199188377,0.35644309612201963,0.3527569328955238,0.3717321723458539,0.35537958957161714,0.00879213235048152,23,0.376266040907159,0.38677585390649105,0.3841949161183418,0.4037336161295336,0.38831932641909794,0.38785795069612466,0.008957798265723247,7,0.31863189862349534,0.3069648249190561,0.325430199211711,0.31618819585853114,0.3239924480242134,0.31824151332740136,0.006576969961867733,10,RandomForestClassifier
